Source,Target,Type,Id,Label,Weight
afghanistan,russia,Undirected,3186,,4644
afghanistan,ukraine,Undirected,3187,,10183
afghanistan,ukraine_war,Undirected,3188,,2953
africa,russia,Undirected,3189,,5337
africa,ukraine,Undirected,3190,,4356
afu,kharkiv,Undirected,3191,,4144
afu,khersonisukraine,Undirected,3192,,5071
ai,putin,Undirected,3193,,1834
animation,nft,Undirected,3194,,2646
anonymous,fuckputin,Undirected,3195,,2269
anonymous,oprussia,Undirected,3196,,2388
anonymous,putinwarcrimes,Undirected,3197,,1971
anonymous,russia,Undirected,3198,,3881
anonymous,stop_ru_war,Undirected,3199,,1545
anonymous,support_ukr,Undirected,3200,,2472
anonymous,ukraine,Undirected,3201,,7872
anonymous,ukraine_invasion,Undirected,3202,,1583
anonymous,ukraine_war,Undirected,3203,,5801
armenia,azerbaijan,Undirected,3204,,1794
armenia,russia,Undirected,3205,,4850
armenia,ukraine,Undirected,3206,,1448
armukrainenow,afu,Undirected,3207,,5860
armukrainenow,atacmsforukraine,Undirected,3208,,1538
armukrainenow,crimea,Undirected,3209,,6083
armukrainenow,genocideofukrainians,Undirected,3210,,4164
armukrainenow,kharkiv,Undirected,3211,,4443
armukrainenow,khersonisukraine,Undirected,3212,,5090
armukrainenow,misstrauensvotum,Undirected,3213,,1365
armukrainenow,natoinukrainenow,Undirected,3214,,1750
armukrainenow,putinwarcrimes,Undirected,3215,,4538
armukrainenow,ru_terroriststate,Undirected,3216,,22749
armukrainenow,ru_warcrimes,Undirected,3217,,7460
armukrainenow,russia,Undirected,3218,,7798
armukrainenow,russiaterroriststate,Undirected,3219,,2268
armukrainenow,slavaukraini,Undirected,3220,,12873
armukrainenow,stop_ru_war,Undirected,3221,,22585
armukrainenow,stop_ru_warnaggression,Undirected,3222,,3689
armukrainenow,support_ukr,Undirected,3223,,43938
armukrainenow,surrenderputin,Undirected,3224,,1355
armukrainenow,ukraine,Undirected,3225,,35483
armukrainenow,ukraine_war,Undirected,3226,,25949
armukrainenow,ukrainewillwin,Undirected,3227,,11097
army,donetsk,Undirected,3228,,6212
army,military,Undirected,3229,,7690
army,nato,Undirected,3230,,7155
army,odessa,Undirected,3231,,3276
army,russia,Undirected,3232,,7587
army,soldier,Undirected,3233,,5650
army,specialforces,Undirected,3234,,7035
army,ukraine,Undirected,3235,,10345
army,ukrainenews,Undirected,3236,,4241
army,ukrainianarmy,Undirected,3237,,1552
art,artist,Undirected,3238,,1329
art,nft,Undirected,3239,,6742
art,ukraine,Undirected,3240,,9233
assad,putin,Undirected,3241,,3018
australia,russia,Undirected,3242,,3025
australia,ukraine,Undirected,3243,,4279
austria,germany,Undirected,3244,,4116
austria,kherson,Undirected,3245,,3674
austria,mykolaiv,Undirected,3246,,3662
austria,ukraine,Undirected,3247,,4711
azerbaijan,russia,Undirected,3248,,4607
azerbaijan,ukraine,Undirected,3249,,3359
azov,mariupol,Undirected,3250,,3226
azov,russia,Undirected,3251,,3851
azov,ukraine,Undirected,3252,,8404
azov,ukraine_war,Undirected,3253,,5774
azovstal,azov,Undirected,3254,,1347
azovstal,mariupol,Undirected,3255,,5678
azovstal,russia,Undirected,3256,,3801
azovstal,support_ukr,Undirected,3257,,1382
azovstal,ukraine,Undirected,3258,,8086
azovstal,ukraine_war,Undirected,3259,,7328
bakhmut,amireca,Undirected,3260,,5786
bakhmut,russia,Undirected,3261,,10549
bakhmut,ukraine,Undirected,3262,,52482
bakhmut,ukraine_war,Undirected,3263,,10521
bakhmut,usa,Undirected,3264,,30450
bakhmut,usavirn,Undirected,3265,,1852
bbcnews,russia,Undirected,3266,,1516
bbcnews,ukraine,Undirected,3267,,3225
bbcnews,ukraine_crisis,Undirected,3268,,2105
belarus,lukashenko,Undirected,3269,,1813
belarus,nato,Undirected,3270,,2954
belarus,putin,Undirected,3271,,8906
belarus,russia,Undirected,3272,,20579
belarus,support_ukr,Undirected,3273,,1467
belarus,ukraine,Undirected,3274,,23020
belarus,ukraine_war,Undirected,3275,,7785
belgorod,russia,Undirected,3276,,1777
belgorod,ukraine,Undirected,3277,,1619
belgorod,ukraine_war,Undirected,3278,,1576
berlin,ukraine,Undirected,3279,,1419
biden,biden,Undirected,3280,,3303
biden,blm,Undirected,3281,,1632
biden,btc,Undirected,3282,,2905
biden,china,Undirected,3283,,5406
biden,covid,Undirected,3284,,1432
biden,eu,Undirected,3285,,3878
biden,europe,Undirected,3286,,3536
biden,fact,Undirected,3287,,1818
biden,gop,Undirected,3288,,1370
biden,inflation,Undirected,3289,,1354
biden,nato,Undirected,3290,,14254
biden,news,Undirected,3291,,3383
biden,putin,Undirected,3292,,49547
biden,putinwarcrimes,Undirected,3293,,1479
biden,racism,Undirected,3294,,1915
biden,russia,Undirected,3295,,40350
biden,russian,Undirected,3296,,6085
biden,trump,Undirected,3297,,11617
biden,truth,Undirected,3298,,2658
biden,ukraine,Undirected,3299,,59306
biden,ukraine_conflict,Undirected,3300,,6614
biden,ukraine_crisis,Undirected,3301,,5855
biden,ukraine_invasion,Undirected,3302,,3444
biden,ukraine_war,Undirected,3303,,29292
biden,ukrainian,Undirected,3304,,1415
biden,us,Undirected,3305,,5008
biden,usa,Undirected,3306,,14427
biden,war,Undirected,3307,,5822
biden,ww3,Undirected,3308,,3978
biden,zelensky,Undirected,3309,,10634
biodiversityrocks,armukrainenow,Undirected,3310,,1748
biodiversityrocks,boycottrussianoilnow,Undirected,3311,,1673
biodiversityrocks,putinswars,Undirected,3312,,2243
biodiversityrocks,support_ukr,Undirected,3313,,1683
blacklivesmatter,ukraine,Undirected,3314,,1371
blacksea,ukraine,Undirected,3315,,3836
blm,ukraine,Undirected,3316,,1777
blm,ukraine_war,Undirected,3317,,1414
bne,emergingmarkets,Undirected,3318,,1538
bne,ukraine_war,Undirected,3319,,2158
bneeditorspicks,ukraine_war,Undirected,3320,,1622
borisjohnson,putin,Undirected,3321,,4509
borisjohnson,ukraine,Undirected,3322,,4978
borisjohnson,ukraine_war,Undirected,3323,,1414
boycottrussianoilnow,armukrainenow,Undirected,3324,,1888
breaking,biden,Undirected,3325,,1419
breaking,breakingnews,Undirected,3326,,9413
breaking,eu,Undirected,3327,,1478
breaking,kharkiv,Undirected,3328,,1702
breaking,kherson,Undirected,3329,,1629
breaking,krieg,Undirected,3330,,1927
breaking,kyiv,Undirected,3331,,3653
breaking,nato,Undirected,3332,,2824
breaking,news,Undirected,3333,,2035
breaking,polska,Undirected,3334,,4313
breaking,putin,Undirected,3335,,8749
breaking,russia,Undirected,3336,,29721
breaking,russian,Undirected,3337,,5786
breaking,ukraine,Undirected,3338,,40761
breaking,ukraine_conflict,Undirected,3339,,4226
breaking,ukraine_crisis,Undirected,3340,,3748
breaking,ukraine_invasion,Undirected,3341,,3381
breaking,ukraine_war,Undirected,3342,,26515
breaking,ukrainerussia,Undirected,3343,,1381
breaking,ukraineunderattack,Undirected,3344,,1452
breaking,ukrainian,Undirected,3345,,2404
breaking,usa,Undirected,3346,,1390
breaking,war,Undirected,3347,,5818
breaking,zelensky,Undirected,3348,,2257
breakingnews,krieg,Undirected,3350,,1931
breakingnews,polska,Undirected,3351,,4345
breakingnews,putin,Undirected,3352,,2636
breakingnews,russia,Undirected,3353,,11927
breakingnews,ukraine,Undirected,3354,,17651
breakingnews,ukraine_war,Undirected,3355,,11319
breakingnews,war,Undirected,3356,,5500
brexit,putin,Undirected,3357,,4340
brexit,ukraine,Undirected,3358,,3333
british,ukraine,Undirected,3359,,1937
brittneygriner,russia,Undirected,3360,,2082
btc,btc,Undirected,3362,,3543
btc,crypto,Undirected,3363,,8108
btc,cryptocurrency,Undirected,3364,,4886
btc,eth,Undirected,3365,,4343
btc,ethereum,Undirected,3366,,2073
btc,inflation,Undirected,3367,,1574
btc,nft,Undirected,3368,,8362
btc,putin,Undirected,3369,,5532
btc,russia,Undirected,3370,,11162
btc,ukraine,Undirected,3371,,15052
btc,ukraine_war,Undirected,3372,,6340
btc,usa,Undirected,3373,,3604
btc,war,Undirected,3374,,1515
bucha,buchamassacre,Undirected,3375,,1997
bucha,putin,Undirected,3376,,3273
bucha,putinwarcrimes,Undirected,3377,,1836
bucha,russia,Undirected,3378,,4981
bucha,stop_ru_war,Undirected,3379,,2724
bucha,support_ukr,Undirected,3380,,1377
bucha,ukraine,Undirected,3381,,11825
bucha,ukraine_war,Undirected,3382,,8009
buchamassacre,putinwarcrimes,Undirected,3383,,1439
buchamassacre,stop_ru_war,Undirected,3384,,1670
buchamassacre,ukraine,Undirected,3385,,3183
buchamassacre,ukraine_war,Undirected,3386,,3177
bwcdeals,clearthelist,Undirected,3387,,1400
bwcdeals,dogecoin,Undirected,3388,,1400
bwcdeals,nft,Undirected,3389,,1400
bwcdeals,today,Undirected,3390,,1400
bwcdeals,ukraine,Undirected,3391,,1400
canada,bakhmut,Undirected,3392,,28704
canada,electionday,Undirected,3393,,1443
canada,germany,Undirected,3394,,37699
canada,kherson,Undirected,3395,,1689
canada,putin,Undirected,3396,,3023
canada,russia,Undirected,3397,,7782
canada,ukraine,Undirected,3398,,48481
canada,ukraine_war,Undirected,3399,,4011
canada,usa,Undirected,3400,,38031
canda,bakhmut,Undirected,3401,,3651
canda,germany,Undirected,3402,,6149
canda,luhansk,Undirected,3403,,2068
canda,ukraine,Undirected,3404,,6150
canda,usa,Undirected,3405,,1528
canda,usavirn,Undirected,3406,,3851
cbs,eu,Undirected,3407,,1427
cdnpoli,ukraine,Undirected,3408,,5882
censorship,freenavalny,Undirected,3409,,4210
censorship,putinswar,Undirected,3410,,3901
censorship,ru_warcrimes,Undirected,3411,,9492
censorship,russia,Undirected,3412,,5766
chechen,ukraine,Undirected,3413,,1726
chechen,ukraine_war,Undirected,3414,,1363
chernihiv,ukraine,Undirected,3415,,3889
chernihiv,ukraine_war,Undirected,3416,,1854
chernobyl,ukraine,Undirected,3417,,3548
child,ukraine,Undirected,3418,,4543
china,china,Undirected,3420,,2397
china,covid,Undirected,3421,,1416
china,eu,Undirected,3422,,4552
china,europe,Undirected,3423,,4124
china,germany,Undirected,3424,,2302
china,india,Undirected,3425,,8209
china,iran,Undirected,3426,,5367
china,nato,Undirected,3427,,6263
china,northkorea,Undirected,3428,,1474
china,putin,Undirected,3429,,22127
china,russia,Undirected,3430,,64480
china,russian,Undirected,3431,,4603
china,taiwan,Undirected,3432,,9722
china,ukraine,Undirected,3433,,38077
china,ukraine_conflict,Undirected,3434,,1406
china,ukraine_crisis,Undirected,3435,,1387
china,ukraine_invasion,Undirected,3436,,1359
china,ukraine_war,Undirected,3437,,17215
china,us,Undirected,3438,,6265
china,usa,Undirected,3439,,12711
china,war,Undirected,3440,,1383
china,xi,Undirected,3441,,5872
clearthelist,today,Undirected,3442,,1400
closethesky,stop_ru_war,Undirected,3443,,7085
closethesky,support_ukr,Undirected,3444,,3068
closethesky,ukraine,Undirected,3445,,3955
closetheskyoverukraine,stop_ru_war,Undirected,3446,,8083
cnbc,cbs,Undirected,3447,,1368
cnbc,fox,Undirected,3448,,1421
cnbc,huffpost,Undirected,3449,,1488
cnbc,nbc,Undirected,3450,,1394
cnbc,npr,Undirected,3451,,1444
cnbc,nyt,Undirected,3452,,1428
cnbc,politico,Undirected,3453,,1488
cnbc,wapo,Undirected,3454,,1448
cnn,cbs,Undirected,3455,,1793
cnn,cnbc,Undirected,3456,,1548
cnn,eu,Undirected,3457,,1738
cnn,fox,Undirected,3458,,1904
cnn,g7,Undirected,3459,,1358
cnn,gop,Undirected,3460,,1527
cnn,huffpost,Undirected,3461,,2006
cnn,nato,Undirected,3462,,1639
cnn,nbc,Undirected,3463,,1827
cnn,newsmax,Undirected,3464,,1474
cnn,npr,Undirected,3465,,1884
cnn,nyt,Undirected,3466,,1800
cnn,politico,Undirected,3467,,1998
cnn,ukraine,Undirected,3468,,5316
cnn,wapo,Undirected,3469,,1891
cnn,wsj,Undirected,3470,,1661
congress,ukraine,Undirected,3471,,1532
corruption,ukraine,Undirected,3472,,2854
covid,putin,Undirected,3473,,5386
covid,russia,Undirected,3474,,6612
covid,ukraine,Undirected,3475,,14333
covid,ukraine_war,Undirected,3476,,8365
crimea,afu,Undirected,3477,,5844
crimea,bakhmut,Undirected,3478,,2231
crimea,donbas,Undirected,3479,,3551
crimea,kerchbridge,Undirected,3480,,2846
crimea,kharkiv,Undirected,3481,,7646
crimea,kherson,Undirected,3482,,5242
crimea,khersonisukraine,Undirected,3483,,5070
crimea,nato,Undirected,3484,,2993
crimea,putin,Undirected,3485,,8853
crimea,russia,Undirected,3486,,15547
crimea,ukraine,Undirected,3487,,34977
crimea,ukraine_war,Undirected,3488,,21990
crypto,cryptocurrency,Undirected,3490,,3024
crypto,inflation,Undirected,3491,,1884
crypto,nft,Undirected,3492,,4726
crypto,russia,Undirected,3493,,6528
crypto,ukraine,Undirected,3494,,9643
crypto,ukraine_war,Undirected,3495,,5135
cryptoartist,nft,Undirected,3496,,13156
cryptoartist,rickwezenaar,Undirected,3497,,6488
cryptoartist,wezenaar,Undirected,3498,,6488
cryptocurrency,inflation,Undirected,3500,,1610
cryptocurrency,russia,Undirected,3501,,2863
cryptocurrency,ukraine,Undirected,3502,,3375
cryptocurrency,ukraine_war,Undirected,3503,,2550
cybersecurity,infosec,Undirected,3504,,1514
cybersecurity,russia,Undirected,3505,,2980
cybersecurity,ukraine,Undirected,3506,,4415
cybersecurity,ukraine_war,Undirected,3507,,2497
defeatputin,ukraine,Undirected,3508,,1485
democracy,putin,Undirected,3509,,4674
democracy,ukraine,Undirected,3510,,7239
democrat,putin,Undirected,3511,,1795
democrat,russia,Undirected,3512,,1661
democrat,ukraine,Undirected,3513,,4368
democrat,war,Undirected,3514,,1336
dictatorship,censorship,Undirected,3515,,4897
